Country,Year,Production Mineral,Production Qty,Import Mineral Name,Import Qty,Access to electricity (% of pop),Central Govt Debt (% of GDP),Electricity from fossil (% of total),Electricity from nuclear (% of total),Electricity from renewables excl. hydro (% of total),FDI (% of GDP),FDI (US$),GDP (constant PPP),GDP (current US$),GDP growth (%),Population (Total),WGI Average
Tanzania,2021,Copper,1521,,,42.7,0,63.10982659,0,3.716531792,1.684943479,0,2.1279E+11,70655628148,4.321384295,62830412,-0.547444036
Tanzania,2021,Graphite,3230,,,42.7,0,63.10982659,0,3.716531792,1.684943479,0,2.1279E+11,70655628148,4.321384295,62830412,-0.547444036
Tanzania,2021,Lithium (Li2O),0,,,42.7,0,63.10982659,0,3.716531792,1.684943479,0,2.1279E+11,70655628148,4.321384295,62830412,-0.547444036
Tanzania,2021,Phosphate Rock (P2O5),5390,,,42.7,0,63.10982659,0,3.716531792,1.684943479,0,2.1279E+11,70655628148,4.321384295,62830412,-0.547444036
Tanzania,2021,Tin,158,,,42.7,0,63.10982659,0,3.716531792,1.684943479,0,2.1279E+11,70655628148,4.321384295,62830412,-0.547444036
Tanzania,2022,Copper,4090,,,45.8,0,69.61038961,0,0,1.897288707,0,2.22506E+11,75769974505,4.566005764,64711821,-0.459100748
Tanzania,2022,Graphite,7270,,,45.8,0,69.61038961,0,0,1.897288707,0,2.22506E+11,75769974505,4.566005764,64711821,-0.459100748
Tanzania,2022,Lithium (Li2O),20,,,45.8,0,69.61038961,0,0,1.897288707,0,2.22506E+11,75769974505,4.566005764,64711821,-0.459100748
Tanzania,2022,Phosphate Rock (P2O5),5850,,,45.8,0,69.61038961,0,0,1.897288707,0,2.22506E+11,75769974505,4.566005764,64711821,-0.459100748
Tanzania,2022,Tin,404,,,45.8,0,69.61038961,0,0,1.897288707,0,2.22506E+11,75769974505,4.566005764,64711821,-0.459100748
Tanzania,2023,Copper,3785,,,48.3,0,0,0,0,2.057911761,0,2.33786E+11,79062403837,5.069523532,66617606,-0.387224933
Tanzania,2023,Graphite,13475,,,48.3,0,0,0,0,2.057911761,0,2.33786E+11,79062403837,5.069523532,66617606,-0.387224933
Tanzania,2023,Lithium (Li2O),57,,,48.3,0,0,0,0,2.057911761,0,2.33786E+11,79062403837,5.069523532,66617606,-0.387224933
Tanzania,2023,Phosphate Rock (P2O5),6980,,,48.3,0,0,0,0,2.057911761,0,2.33786E+11,79062403837,5.069523532,66617606,-0.387224933
Tanzania,2023,Tin,316,,,48.3,0,0,0,0,2.057911761,0,2.33786E+11,79062403837,5.069523532,66617606,-0.387224933
Tanzania Rep,2019,Copper & Alloys (incl. Brass & Bronze),,Copper & Alloys (incl. Brass & Bronze),17349,,,,,,,,,,,,
Tanzania Rep,2020,Copper & Alloys (incl. Brass & Bronze),,Copper & Alloys (incl. Brass & Bronze),5994,,,,,,,,,,,,
Tanzania Rep,2021,Copper & Alloys (incl. Brass & Bronze),,Copper & Alloys (incl. Brass & Bronze),58541,,,,,,,,,,,,
Tanzania Rep,2022,Copper & Alloys (incl. Brass & Bronze),,Copper & Alloys (incl. Brass & Bronze),109468,,,,,,,,,,,,
Tanzania Rep,2023,Copper & Alloys (incl. Brass & Bronze),,Copper & Alloys (incl. Brass & Bronze),145422,,,,,,,,,,,,
Thailand,2019,Antimony Alloys And Scrap,,Antimony Alloys And Scrap,45,99.9,38.62770559,82.29181957,0,21.63807746,1.017348776,0,1.52184E+12,5.43977E+11,2.114557796,71522271,-0.247013483
Thailand,2019,Bismuth & Scrap,,Bismuth & Scrap,42,99.9,38.62770559,82.29181957,0,21.63807746,1.017348776,0,1.52184E+12,5.43977E+11,2.114557796,71522271,-0.247013483
Thailand,2019,Tin,46,,,99.9,38.62770559,82.29181957,0,21.63807746,1.017348776,0,1.52184E+12,5.43977E+11,2.114557796,71522271,-0.247013483
Thailand,2019,Titanium (TiO2),64,,,99.9,38.62770559,82.29181957,0,21.63807746,1.017348776,0,1.52184E+12,5.43977E+11,2.114557796,71522271,-0.247013483
Thailand,2019,Tungsten (W),22,,,99.9,38.62770559,82.29181957,0,21.63807746,1.017348776,0,1.52184E+12,5.43977E+11,2.114557796,71522271,-0.247013483
Thailand,2020,Antimony Alloys And Scrap,,Antimony Alloys And Scrap,147,100,50.3227815,83.53077532,0,15.99076685,-0.857989527,0,1.42977E+12,5.00462E+11,-6.050038469,71641484,-0.249060916
Thailand,2020,Bismuth & Scrap,,,,100,50.3227815,83.53077532,0,15.99076685,-0.857989527,0,1.42977E+12,5.00462E+11,-6.050038469,71641484,-0.249060916
Thailand,2020,Tin,198,,,100,50.3227815,83.53077532,0,15.99076685,-0.857989527,0,1.42977E+12,5.00462E+11,-6.050038469,71641484,-0.249060916
Thailand,2020,Titanium (TiO2),84,,,100,50.3227815,83.53077532,0,15.99076685,-0.857989527,0,1.42977E+12,5.00462E+11,-6.050038469,71641484,-0.249060916
Thailand,2020,Tungsten (W),57,,,100,50.3227815,83.53077532,0,15.99076685,-0.857989527,0,1.42977E+12,5.00462E+11,-6.050038469,71641484,-0.249060916
Thailand,2021,Antimony Alloys And Scrap,,Antimony Alloys And Scrap,77,100,58.5114542,82.77117191,0,17.08143064,3.040252821,0,1.45196E+12,5.06195E+11,1.552166084,71727332,-0.23994298
Thailand,2021,Bismuth & Scrap,,,,100,58.5114542,82.77117191,0,17.08143064,3.040252821,0,1.45196E+12,5.06195E+11,1.552166084,71727332,-0.23994298
Thailand,2021,Tin,220,,,100,58.5114542,82.77117191,0,17.08143064,3.040252821,0,1.45196E+12,5.06195E+11,1.552166084,71727332,-0.23994298
Thailand,2021,Titanium (TiO2),36,,,100,58.5114542,82.77117191,0,17.08143064,3.040252821,0,1.45196E+12,5.06195E+11,1.552166084,71727332,-0.23994298
Thailand,2021,Tungsten (W),58,,,100,58.5114542,82.77117191,0,17.08143064,3.040252821,0,1.45196E+12,5.06195E+11,1.552166084,71727332,-0.23994298
Thailand,2022,Antimony Alloys And Scrap,,Antimony Alloys And Scrap,123,99.9,60.34992019,81.6680647,0,0,2.391798418,0,1.48943E+12,4.95645E+11,2.580378747,71735329,-0.184654026
Thailand,2022,Bismuth & Scrap,,,,99.9,60.34992019,81.6680647,0,0,2.391798418,0,1.48943E+12,4.95645E+11,2.580378747,71735329,-0.184654026
Thailand,2022,Tin,85,,,99.9,60.34992019,81.6680647,0,0,2.391798418,0,1.48943E+12,4.95645E+11,2.580378747,71735329,-0.184654026
Thailand,2022,Titanium (TiO2),1,,,99.9,60.34992019,81.6680647,0,0,2.391798418,0,1.48943E+12,4.95645E+11,2.580378747,71735329,-0.184654026
Thailand,2022,Tungsten (W),60,,,99.9,60.34992019,81.6680647,0,0,2.391798418,0,1.48943E+12,4.95645E+11,2.580378747,71735329,-0.184654026
Thailand,2023,Antimony Alloys And Scrap,,Antimony Alloys And Scrap,214,100,61.12436136,0,0,0,1.26302895,0,1.51948E+12,5.15906E+11,2.017750953,71702435,-0.107481445
Thailand,2023,Bismuth & Scrap,,,,100,61.12436136,0,0,0,1.26302895,0,1.51948E+12,5.15906E+11,2.017750953,71702435,-0.107481445
Thailand,2023,Tin,30,,,100,61.12436136,0,0,0,1.26302895,0,1.51948E+12,5.15906E+11,2.017750953,71702435,-0.107481445
Thailand,2023,Titanium (TiO2),0,,,100,61.12436136,0,0,0,1.26302895,0,1.51948E+12,5.15906E+11,2.017750953,71702435,-0.107481445
Thailand,2023,Tungsten (W),32,,,100,61.12436136,0,0,0,1.26302895,0,1.51948E+12,5.15906E+11,2.017750953,71702435,-0.107481445
Togo,2019,Phosphate Rock (P2O5),260320,,,52.5,0,78.42809365,0,2.503344482,4.943691878,0,21166394368,6992700101,4.922925917,8463068,-0.782155563
Togo,2020,Phosphate Rock (P2O5),488900,,,54.1,0,86.49093904,0,2.466227348,-0.800061439,0,21588061756,7400284168,1.992155019,8669720,-0.740011781
Togo,2021,Phosphate Rock (P2O5),538860,,,55.7,0,77.66990291,0,11.83333333,-1.632912029,0,22881375789,8342243646,5.990876104,8878379,-0.683118353
Togo,2022,Phosphate Rock (P2O5),570460,,,57.2,0,79.14634146,0,0,-2.121319738,0,24199238356,8169476149,5.759542515,9089738,-0.656591296
Togo,2023,Phosphate Rock (P2O5),561470,,,59.2,0,0,0,0,0.366258761,0,25749906712,9171261838,6.407922156,9304337,-0.659143324
Tunisia,2019,Phosphate Rock (P2O5),1124700,,,100,0,95.56191514,0,2.930362497,1.9448765,0,1.57336E+11,41905642419,1.587846655,11875081,-0.18061946
Tunisia,2020,Phosphate Rock (P2O5),911800,,,99.9,0,96.01254271,0,2.891421351,1.466343049,0,1.43157E+11,42491780918,-9.011934124,11974057,-0.129052047
Tunisia,2021,Phosphate Rock (P2O5),1080700,,,99.9,0,95.92507995,0,2.692096848,1.162893014,0,1.49937E+11,47073234359,4.736320748,12048622,-0.241679758
Tunisia,2022,Phosphate Rock (P2O5),1033300,,,100,0,95.93408645,0,0,1.430991667,0,1.53945E+11,44948769171,2.673318218,12119334,-0.322024478
Tunisia,2023,Phosphate Rock (P2O5),844200,,,100,0,0,0,0,1.50858928,0,1.54006E+11,48196281784,0.039156567,12200431,-0.374063132
Turkmenistan,2019,Potash (K2O),11100,,,99.9,0,99.98222222,0,0.000666667,4.097977106,0,1.03633E+11,45232857143,6.300000042,6803944,-1.368816644
Turkmenistan,2020,Potash (K2O),16000,,,100,0,99.98835494,0,0.000582253,3.134667161,0,1.09747E+11,45818000000,5.900000049,6949912,-1.357079421
Turkmenistan,2021,Potash (K2O),19000,,,100,0,99.97887324,0,-0.006514085,2.574286915,0,1.16552E+11,50007428571,6.200000017,7092043,-1.355420639
Turkmenistan,2022,Potash (K2O),26500,,,100,0,99.98159509,0,0,1.58726126,0,1.23778E+11,58972000000,6.199999936,7230193,-1.368670794
Turkmenistan,2023,Potash (K2O),260700,,,100,0,0,0,0,2.273359824,0,1.31576E+11,60628857143,6.300157585,7364438,-1.363247827
Türkiye,2019,Antimony,3815,,,,,,,,,,,,,,-0.48767188
Türkiye,2019,Cobalt,115,,,,,,,,,,,,,,-0.48767188
Türkiye,2019,Copper,73300,,,,,,,,,,,,,,-0.48767188
Türkiye,2019,Graphite,9990,,,,,,,,,,,,,,-0.48767188
Türkiye,2019,Nickel,4740,,,,,,,,,,,,,,-0.48767188
Türkiye,2019,Phosphate Rock (P2O5),94600,,,,,,,,,,,,,,-0.48767188
Türkiye,2019,Titanium (TiO2),6130,,,,,,,,,,,,,,-0.48767188
Türkiye,2020,Antimony,2570,,,,,,,,,,,,,,-0.494746771
Türkiye,2020,Cobalt,250,,,,,,,,,,,,,,-0.494746771
Türkiye,2020,Copper,107000,,,,,,,,,,,,,,-0.494746771
Türkiye,2020,Graphite,15205,,,,,,,,,,,,,,-0.494746771
Türkiye,2020,Nickel,20200,,,,,,,,,,,,,,-0.494746771
Türkiye,2020,Phosphate Rock (P2O5),261900,,,,,,,,,,,,,,-0.494746771
Türkiye,2020,Titanium (TiO2),6455,,,,,,,,,,,,,,-0.494746771
Türkiye,2021,Antimony,4210,,,,,,,,,,,,,,-0.509747042
Türkiye,2021,Cobalt,290,,,,,,,,,,,,,,-0.509747042
Türkiye,2021,Copper,108100,,,,,,,,,,,,,,-0.509747042
Türkiye,2021,Graphite,28336,,,,,,,,,,,,,,-0.509747042
Türkiye,2021,Nickel,11650,,,,,,,,,,,,,,-0.509747042
Türkiye,2021,Phosphate Rock (P2O5),287100,,,,,,,,,,,,,,-0.509747042
Türkiye,2021,Titanium (TiO2),7080,,,,,,,,,,,,,,-0.509747042
Türkiye,2022,Antimony,10640,,,,,,,,,,,,,,-0.555118377
Türkiye,2022,Cobalt,320,,,,,,,,,,,,,,-0.555118377
Türkiye,2022,Copper,121000,,,,,,,,,,,,,,-0.555118377
Türkiye,2022,Graphite,27715,,,,,,,,,,,,,,-0.555118377
Türkiye,2022,Nickel,14540,,,,,,,,,,,,,,-0.555118377
Türkiye,2022,Phosphate Rock (P2O5),289000,,,,,,,,,,,,,,-0.555118377
Türkiye,2022,Titanium (TiO2),6860,,,,,,,,,,,,,,-0.555118377
Türkiye,2023,Antimony,3816,,,,,,,,,,,,,,-0.560590195
Türkiye,2023,Cobalt,400,,,,,,,,,,,,,,-0.560590195
Türkiye,2023,Copper,127000,,,,,,,,,,,,,,-0.560590195
Türkiye,2023,Graphite,27974,,,,,,,,,,,,,,-0.560590195
Türkiye,2023,Nickel,18390,,,,,,,,,,,,,,-0.560590195
Türkiye,2023,Phosphate Rock (P2O5),381400,,,,,,,,,,,,,,-0.560590195
Türkiye,2023,Titanium (TiO2),0,,,,,,,,,,,,,,-0.560590195
U Arab Emts,2019,Copper & Alloys (incl. Brass & Bronze),,Copper & Alloys (incl. Brass & Bronze),116683,,,,,,,,,,,,
U Arab Emts,2019,Molybdenum & Scrap,,,,,,,,,,,,,,,
U Arab Emts,2019,Platinium Alloys & Related Metals,,Platinium Alloys & Related Metals,0.01,,,,,,,,,,,,
U Arab Emts,2020,Copper & Alloys (incl. Brass & Bronze),,Copper & Alloys (incl. Brass & Bronze),111440,,,,,,,,,,,,
U Arab Emts,2020,Molybdenum & Scrap,,,,,,,,,,,,,,,
U Arab Emts,2020,Platinium Alloys & Related Metals,,Platinium Alloys & Related Metals,0.02,,,,,,,,,,,,
U Arab Emts,2021,Copper & Alloys (incl. Brass & Bronze),,Copper & Alloys (incl. Brass & Bronze),66135,,,,,,,,,,,,
U Arab Emts,2021,Molybdenum & Scrap,,Molybdenum & Scrap,1,,,,,,,,,,,,
U Arab Emts,2021,Platinium Alloys & Related Metals,,Platinium Alloys & Related Metals,0.06,,,,,,,,,,,,
U Arab Emts,2022,Copper & Alloys (incl. Brass & Bronze),,Copper & Alloys (incl. Brass & Bronze),54511,,,,,,,,,,,,
U Arab Emts,2022,Molybdenum & Scrap,,Molybdenum & Scrap,30,,,,,,,,,,,,
U Arab Emts,2022,Platinium Alloys & Related Metals,,Platinium Alloys & Related Metals,0.26,,,,,,,,,,,,
U Arab Emts,2023,Copper & Alloys (incl. Brass & Bronze),,Copper & Alloys (incl. Brass & Bronze),55282,,,,,,,,,,,,
U Arab Emts,2023,Molybdenum & Scrap,,Molybdenum & Scrap,7,,,,,,,,,,,,
U Arab Emts,2023,Platinium Alloys & Related Metals,,Platinium Alloys & Related Metals,22,,,,,,,,,,,,
Uganda,2019,Beryllium (conc.),15,,,41.3,38.47694531,3.0449069,0,8.229791895,3.685678023,0,1.15644E+11,35353061008,6.438745033,42999637,-0.653747732
Uganda,2019,Niobium (Nb2O5),3,,,41.3,38.47694531,3.0449069,0,8.229791895,3.685678023,0,1.15644E+11,35353061008,6.438745033,42999637,-0.653747732
Uganda,2019,Tin,15,,,41.3,38.47694531,3.0449069,0,8.229791895,3.685678023,0,1.15644E+11,35353061008,6.438745033,42999637,-0.653747732
Uganda,2019,Tungsten (W),87,,,41.3,38.47694531,3.0449069,0,8.229791895,3.685678023,0,1.15644E+11,35353061008,6.438745033,42999637,-0.653747732
Uganda,2020,Beryllium (conc.),186,,,42.1,44.18591431,2.593722755,0,7.807977332,3.168798753,0,1.19057E+11,37600368240,2.951306422,44457152,-0.672250668
Uganda,2020,Niobium (Nb2O5),52,,,42.1,44.18591431,2.593722755,0,7.807977332,3.168798753,0,1.19057E+11,37600368240,2.951306422,44457152,-0.672250668
Uganda,2020,Tin,0,,,42.1,44.18591431,2.593722755,0,7.807977332,3.168798753,0,1.19057E+11,37600368240,2.951306422,44457152,-0.672250668
Uganda,2020,Tungsten (W),7,,,42.1,44.18591431,2.593722755,0,7.807977332,3.168798753,0,1.19057E+11,37600368240,2.951306422,44457152,-0.672250668
Uganda,2021,Beryllium (conc.),35,,,45.2,51.30266235,2.407582938,0,2.063507109,4.06673721,0,1.23267E+11,40529788744,3.536580341,45910930,-0.70796818
Uganda,2021,Niobium (Nb2O5),9,,,45.2,51.30266235,2.407582938,0,2.063507109,4.06673721,0,1.23267E+11,40529788744,3.536580341,45910930,-0.70796818
Uganda,2021,Tin,7,,,45.2,51.30266235,2.407582938,0,2.063507109,4.06673721,0,1.23267E+11,40529788744,3.536580341,45910930,-0.70796818
Uganda,2021,Tungsten (W),25,,,45.2,51.30266235,2.407582938,0,2.063507109,4.06673721,0,1.23267E+11,40529788744,3.536580341,45910930,-0.70796818
Uganda,2022,Beryllium (conc.),35,,,47.1,53.89028306,2.614718615,0,0,6.480716351,0,1.28923E+11,45565333216,4.588021922,47312719,-0.673531334
Uganda,2022,Niobium (Nb2O5),0,,,47.1,53.89028306,2.614718615,0,0,6.480716351,0,1.28923E+11,45565333216,4.588021922,47312719,-0.673531334
Uganda,2022,Tin,0,,,47.1,53.89028306,2.614718615,0,0,6.480716351,0,1.28923E+11,45565333216,4.588021922,47312719,-0.673531334
Uganda,2022,Tungsten (W),38,,,47.1,53.89028306,2.614718615,0,0,6.480716351,0,1.28923E+11,45565333216,4.588021922,47312719,-0.673531334
Uganda,2023,Beryllium (conc.),0,,,51.5,53.14693507,0,0,0,6.133368958,0,1.35803E+11,48768955859,5.336972955,48656601,-0.662620977
Uganda,2023,Niobium (Nb2O5),0,,,51.5,53.14693507,0,0,0,6.133368958,0,1.35803E+11,48768955859,5.336972955,48656601,-0.662620977
Uganda,2023,Tin,0,,,51.5,53.14693507,0,0,0,6.133368958,0,1.35803E+11,48768955859,5.336972955,48656601,-0.662620977
Uganda,2023,Tungsten (W),20,,,51.5,53.14693507,0,0,0,6.133368958,0,1.35803E+11,48768955859,5.336972955,48656601,-0.662620977
Ukraine,2019,Gallium,5,,,100,48.3272696,37.49424228,53.84810012,4.104177344,3.766496761,0,7.49743E+11,1.53883E+11,3.199503864,44957458,-0.583714507
Ukraine,2019,Germanium,1,,,100,48.3272696,37.49424228,53.84810012,4.104177344,3.766496761,0,7.49743E+11,1.53883E+11,3.199503864,44957458,-0.583714507
Ukraine,2019,Graphite,10000,,,100,48.3272696,37.49424228,53.84810012,4.104177344,3.766496761,0,7.49743E+11,1.53883E+11,3.199503864,44957458,-0.583714507
Ukraine,2019,Titanium (TiO2),564050,,,100,48.3272696,37.49424228,53.84810012,4.104177344,3.766496761,0,7.49743E+11,1.53883E+11,3.199503864,44957458,-0.583714507
Ukraine,2019,Zircon,18000,,,100,48.3272696,37.49424228,53.84810012,4.104177344,3.766496761,0,7.49743E+11,1.53883E+11,3.199503864,44957458,-0.583714507
Ukraine,2019,Zirconium & Scrap,,,,100,48.3272696,37.49424228,53.84810012,4.104177344,3.766496761,0,7.49743E+11,1.53883E+11,3.199503864,44957458,-0.583714507
Ukraine,2020,Gallium,4,,,100,58.71618507,36.72198751,51.34663459,7.687137399,0.194103193,0,7.21607E+11,1.56618E+11,-3.75281794,44680014,-0.54963983
Ukraine,2020,Germanium,1,,,100,58.71618507,36.72198751,51.34663459,7.687137399,0.194103193,0,7.21607E+11,1.56618E+11,-3.75281794,44680014,-0.54963983
Ukraine,2020,Graphite,10000,,,100,58.71618507,36.72198751,51.34663459,7.687137399,0.194103193,0,7.21607E+11,1.56618E+11,-3.75281794,44680014,-0.54963983
Ukraine,2020,Titanium (TiO2),537430,,,100,58.71618507,36.72198751,51.34663459,7.687137399,0.194103193,0,7.21607E+11,1.56618E+11,-3.75281794,44680014,-0.54963983
Ukraine,2020,Zircon,16000,,,100,58.71618507,36.72198751,51.34663459,7.687137399,0.194103193,0,7.21607E+11,1.56618E+11,-3.75281794,44680014,-0.54963983
Ukraine,2020,Zirconium & Scrap,,,,100,58.71618507,36.72198751,51.34663459,7.687137399,0.194103193,0,7.21607E+11,1.56618E+11,-3.75281794,44680014,-0.54963983
Ukraine,2021,Gallium,1,,,100,0,32.34355409,54.5904733,5.470857555,3.981661339,0,7.46471E+11,1.99766E+11,3.445620659,44298640,-0.542511178
Ukraine,2021,Germanium,1,,,100,0,32.34355409,54.5904733,5.470857555,3.981661339,0,7.46471E+11,1.99766E+11,3.445620659,44298640,-0.542511178
Ukraine,2021,Graphite,17000,,,100,0,32.34355409,54.5904733,5.470857555,3.981661339,0,7.46471E+11,1.99766E+11,3.445620659,44298640,-0.542511178
Ukraine,2021,Titanium (TiO2),489200,,,100,0,32.34355409,54.5904733,5.470857555,3.981661339,0,7.46471E+11,1.99766E+11,3.445620659,44298640,-0.542511178
Ukraine,2021,Zircon,28800,,,100,0,32.34355409,54.5904733,5.470857555,3.981661339,0,7.46471E+11,1.99766E+11,3.445620659,44298640,-0.542511178
Ukraine,2021,Zirconium & Scrap,,,,100,0,32.34355409,54.5904733,5.470857555,3.981661339,0,7.46471E+11,1.99766E+11,3.445620659,44298640,-0.542511178
Ukraine,2022,Gallium,0,,,100,0,29.70553738,54.7370649,0,0.136428578,0,5.31796E+11,1.6199E+11,-28.75858422,41048766,-0.725550171
Ukraine,2022,Germanium,0,,,100,0,29.70553738,54.7370649,0,0.136428578,0,5.31796E+11,1.6199E+11,-28.75858422,41048766,-0.725550171
Ukraine,2022,Graphite,846,,,100,0,29.70553738,54.7370649,0,0.136428578,0,5.31796E+11,1.6199E+11,-28.75858422,41048766,-0.725550171
Ukraine,2022,Titanium (TiO2),157300,,,100,0,29.70553738,54.7370649,0,0.136428578,0,5.31796E+11,1.6199E+11,-28.75858422,41048766,-0.725550171
Ukraine,2022,Zircon,14100,,,100,0,29.70553738,54.7370649,0,0.136428578,0,5.31796E+11,1.6199E+11,-28.75858422,41048766,-0.725550171
Ukraine,2022,Zirconium & Scrap,,,,100,0,29.70553738,54.7370649,0,0.136428578,0,5.31796E+11,1.6199E+11,-28.75858422,41048766,-0.725550171
Ukraine,2023,Gallium,0,,,100,0,0,0,0,2.522879211,0,5.6123E+11,1.81222E+11,5.534733547,37732836,-0.621429626
Ukraine,2023,Germanium,0,,,100,0,0,0,0,2.522879211,0,5.6123E+11,1.81222E+11,5.534733547,37732836,-0.621429626
Ukraine,2023,Graphite,1666,,,100,0,0,0,0,2.522879211,0,5.6123E+11,1.81222E+11,5.534733547,37732836,-0.621429626
Ukraine,2023,Titanium (TiO2),147700,,,100,0,0,0,0,2.522879211,0,5.6123E+11,1.81222E+11,5.534733547,37732836,-0.621429626
Ukraine,2023,Zircon,5000,,,100,0,0,0,0,2.522879211,0,5.6123E+11,1.81222E+11,5.534733547,37732836,-0.621429626
Ukraine,2023,Zirconium & Scrap,,,,100,0,0,0,0,2.522879211,0,5.6123E+11,1.81222E+11,5.534733547,37732836,-0.621429626
United Kingdom,2019,Bismuth & Scrap,,,,100,160.3219183,43.76374111,17.37308707,35.1429075,0.694070008,0,3.50783E+12,2.85141E+12,1.62447518,66631000,1.361988644
United Kingdom,2019,Cobalt & Alloys (incl Waste And Scrap),,Cobalt & Alloys (incl Waste And Scrap),85,100,160.3219183,43.76374111,17.37308707,35.1429075,0.694070008,0,3.50783E+12,2.85141E+12,1.62447518,66631000,1.361988644
United Kingdom,2019,Other Rare Metals Nes,,Other Rare Metals Nes,6,100,160.3219183,43.76374111,17.37308707,35.1429075,0.694070008,0,3.50783E+12,2.85141E+12,1.62447518,66631000,1.361988644
United Kingdom,2019,Platinium Alloys & Related Metals,,Platinium Alloys & Related Metals,3,100,160.3219183,43.76374111,17.37308707,35.1429075,0.694070008,0,3.50783E+12,2.85141E+12,1.62447518,66631000,1.361988644
United Kingdom,2019,Potash (K2O),88480,,,100,160.3219183,43.76374111,17.37308707,35.1429075,0.694070008,0,3.50783E+12,2.85141E+12,1.62447518,66631000,1.361988644
United Kingdom,2019,Tantalum & Scrap,,,,100,160.3219183,43.76374111,17.37308707,35.1429075,0.694070008,0,3.50783E+12,2.85141E+12,1.62447518,66631000,1.361988644
United Kingdom,2019,Tellurium,,,,100,160.3219183,43.76374111,17.37308707,35.1429075,0.694070008,0,3.50783E+12,2.85141E+12,1.62447518,66631000,1.361988644
United Kingdom,2019,Titanium & Alloys(incl. Waste & Scrap),,Titanium & Alloys(incl. Waste & Scrap),215,100,160.3219183,43.76374111,17.37308707,35.1429075,0.694070008,0,3.50783E+12,2.85141E+12,1.62447518,66631000,1.361988644
United Kingdom,2019,Zirconium & Scrap,,,,100,160.3219183,43.76374111,17.37308707,35.1429075,0.694070008,0,3.50783E+12,2.85141E+12,1.62447518,66631000,1.361988644
United Kingdom,2020,Bismuth & Scrap,,,,100,196.6405766,38.48428335,16.19431373,41.18698606,5.82864206,0,3.14663E+12,2.69678E+12,-10.29691886,66744000,1.274160728
